idx,knowcode
22594,110103
22595,415201
22596,701602
22597,121104
22598,301401
22599,414901
22600,212301
22601,159104
22602,28401
22603,133301
22604,221401
22605,812301
22606,121104
22607,701602
22608,411103
22609,863301
22610,420901
22611,29201
22612,306701
22613,561201
22614,305001
22615,154102
22616,24404
22617,32501
22618,214201
22619,151201
22620,861101
22621,817101
22622,825101
22623,621901
22624,213001
22625,416103
22626,881101
22627,31501
22628,301004
22629,420301
22630,616201
22631,416105
22632,415404
22633,416101
22634,131101
22635,902101
22636,121101
22637,416302
22638,306601
22639,863101
22640,122301
22641,705902
22642,420402
22643,140304
22644,26301
22645,835201
22646,512201
22647,863301
22648,214201
22649,16101
22650,304003
22651,121104
22652,301104
22653,413201
22654,411202
22655,306601
22656,871101
22657,414703
22658,884201
22659,414902
22660,24404
22661,306904
22662,412003
22663,702501
22664,301301
22665,420402
22666,133301
22667,28202
22668,31401
22669,26201
22670,624401
22671,158501
22672,32101
22673,616101
22674,140206
22675,541201
22676,411103
22677,24402
22678,32302
22679,414101
22680,901201
22681,902101
22682,701601
22683,28302
22684,414401
22685,250201
22686,420902
22687,11201
22688,415404
22689,240201
22690,25401
22691,511201
22692,873101
22693,110103
22694,27101
22695,136002
22696,13305
22697,26301
22698,831101
22699,413201
22700,212901
22701,531101
22702,512301
22703,701201
22704,301103
22705,214102
22706,140101
22707,140201
22708,231101
22709,416302
22710,821101
22711,885201
22712,511101
22713,862201
22714,25402
22715,851201
22716,23201
22717,701701
22718,140501
22719,415502
22720,303001
22721,415404
22722,414701
22723,821201
22724,901101
22725,31301
22726,301113
22727,622304
22728,411103
22729,122105
22730,414303
22731,612401
22732,621202
22733,550201
22734,133302
22735,882301
22736,301109
22737,110201
22738,521201
22739,412003
22740,13902
22741,624101
22742,221401
22743,12201
22744,704001
22745,416701
22746,110101
22747,624201
22748,851101
22749,883201
22750,152101
22751,134103
22752,29303
22753,12401
22754,873501
22755,703101
22756,511501
22757,153106
22758,212101
22759,306301
22760,416501
22761,28201
22762,14103
22763,621203
22764,29101
22765,214201
22766,213001
22767,415202
22768,826901
22769,134103
22770,420202
22771,13701
22772,140206
22773,301101
22774,420901
22775,214102
22776,134201
22777,28201
22778,13305
22779,140201
22780,817201
22781,153106
22782,835101
22783,812102
22784,884201
22785,873101
22786,416101
22787,222001
22788,22103
22789,215105
22790,23301
22791,701602
22792,134301
22793,813101
22794,231401
22795,415301
22796,873501
22797,414303
22798,13204
22799,615101
22800,532201
22801,232901
22802,901301
22803,13305
22804,413202
22805,140301
22806,121101
22807,301113
22808,159104
22809,31101
22810,303001
22811,306601
22812,414501
22813,615301
22814,701301
22815,301111
22816,812901
22817,414303
22818,221301
22819,532401
22820,222001
22821,301102
22822,25402
22823,413101
22824,864301
22825,702401
22826,702401
22827,541101
22828,702101
22829,531201
22830,532401
22831,416302
22832,31201
22833,25401
22834,23101
22835,414301
22836,153201
22837,154103
22838,873101
22839,414401
22840,522202
22841,153104
22842,622304
22843,842301
22844,826901
22845,417102
22846,561401
22847,904101
22848,301110
22849,853201
22850,306903
22851,624101
22852,511101
22853,231102
22854,511402
22855,29901
22856,416303
22857,231301
22858,214401
22859,841101
22860,882201
22861,816103
22862,521303
22863,151301
22864,531401
22865,817101
22866,414101
22867,215101
22868,522202
22869,157201
22870,811101
22871,155401
22872,863201
22873,706001
22874,550101
22875,159103
22876,414503
22877,110202
22878,831101
22879,28202
22880,304003
22881,872201
22882,835101
22883,522202
22884,306501
22885,153106
22886,134201
22887,26102
22888,511502
22889,871101
22890,26301
22891,416304
22892,25401
22893,415404
22894,29101
22895,615101
22896,414702
22897,420202
22898,812301
22899,29401
22900,814001
22901,825101
22902,414303
22903,240301
22904,621901
22905,703101
22906,11201
22907,153101
22908,155302
22909,861201
22910,22103
22911,14103
22912,12402
22913,135001
22914,414601
22915,213001
22916,621202
22917,28101
22918,212201
22919,151108
22920,29401
22921,221301
22922,615101
22923,23403
22924,215101
22925,624201
22926,841101
22927,306301
22928,414101
22929,531501
22930,33201
22931,122301
22932,29903
22933,16201
22934,24203
22935,16101
22936,140301
22937,411102
22938,872201
22939,615203
22940,415202
22941,31301
22942,617101
22943,621301
22944,140601
22945,212201
22946,702301
22947,561401
22948,852401
22949,702502
22950,621403
22951,22103
22952,812101
22953,416103
22954,864201
22955,703201
22956,414601
22957,28101
22958,29202
22959,416201
22960,414901
22961,306201
22962,812901
22963,416303
22964,882301
22965,420202
22966,29202
22967,12301
22968,306401
22969,26201
22970,416101
22971,301111
22972,13305
22973,612101
22974,561201
22975,134201
22976,522202
22977,28204
22978,531101
22979,121105
22980,140602
22981,24404
22982,811501
22983,31102
22984,901401
22985,240201
22986,155103
22987,13203
22988,25101
22989,13901
22990,28201
22991,416202
22992,140101
22993,615701
22994,420403
22995,416202
22996,22103
22997,306201
22998,821201
22999,415201
23000,701301
23001,811901
23002,24404
23003,221301
23004,862301
23005,307301
23006,617101
23007,13901
23008,621402
23009,301105
23010,306904
23011,701601
23012,416201
23013,301103
23014,24404
23015,411103
23016,211201
23017,140101
23018,813101
23019,624101
23020,232101
23021,611001
23022,702201
23023,811601
23024,705201
23025,884101
23026,31102
23027,616201
23028,825101
23029,28101
23030,852401
23031,702501
23032,853201
23033,307101
23034,624201
23035,155203
23036,32501
23037,157101
23038,705101
23039,221101
23040,885201
23041,158501
23042,705901
23043,28401
23044,884201
23045,416104
23046,29903
23047,415201
23048,862301
23049,417201
23050,29901
23051,411103
23052,884102
23053,416303
23054,816103
23055,134102
23056,841101
23057,812101
23058,532201
23059,12301
23060,250201
23061,413201
23062,624201
23063,28204
23064,29303
23065,531701
23066,26102
23067,816103
23068,561501
23069,420901
23070,521304
23071,306601
23072,531701
23073,704001
23074,301104
23075,813101
23076,861201
23077,31201
23078,813101
23079,156101
23080,815001
23081,414301
23082,16101
23083,301113
23084,705101
23085,873201
23086,523001
23087,531501
23088,532101
23089,26301
23090,151107
23091,621403
23092,155301
23093,213001
23094,16201
23095,151102
23096,420902
23097,416303
23098,872301
23099,814001
23100,561101
23101,411202
23102,861301
23103,301110
23104,26301
23105,415301
23106,414101
23107,301110
23108,812101
23109,702401
23110,24301
23111,812102
23112,621402
23113,811901
23114,615301
23115,31302
23116,415202
23117,561601
23118,156201
23119,110101
23120,621202
23121,416701
23122,812401
23123,841201
23124,812201
23125,13203
23126,414902
23127,416201
23128,155303
23129,411102
23130,532201
23131,306502
23132,512201
23133,14201
23134,883101
23135,31102
23136,884101
23137,154104
23138,31302
23139,301102
23140,31102
23141,702101
23142,414101
23143,159103
23144,904201
23145,531501
23146,157201
23147,11102
23148,901501
23149,301105
23150,13305
23151,231101
23152,140305
23153,121104
23154,420902
23155,541101
23156,28201
23157,122101
23158,155304
23159,863301
23160,153203
23161,812901
23162,232901
23163,155301
23164,702701
23165,24203
23166,835101
23167,816103
23168,110202
23169,881101
23170,155102
23171,825101
23172,841101
23173,816103
23174,621102
23175,212101
23176,24404
23177,155501
23178,416101
23179,702701
23180,863301
23181,25101
23182,307501
23183,863101
23184,13204
23185,155401
23186,873101
23187,33202
23188,615301
23189,140601
23190,420401
23191,702601
23192,250301
23193,521201
23194,306301
23195,414701
23196,215101
23197,231101
23198,415301
23199,221301
23200,23201
23201,811601
23202,416701
23203,151201
23204,24402
23205,702101
23206,155303
23207,25301
23208,306701
23209,614001
23210,23401
23211,25101
23212,414302
23213,31403
23214,158501
23215,414302
23216,155103
23217,621102
23218,414101
23219,816103
23220,307501
23221,110203
23222,16201
23223,301201
23224,154104
23225,511502
23226,621102
23227,231101
23228,28302
23229,13305
23230,812902
23231,307101
23232,13305
23233,110105
23234,904201
23235,154104
23236,232101
23237,140304
23238,615701
23239,24404
23240,621401
23241,32401
23242,221301
23243,903101
23244,615203
23245,841201
23246,31201
23247,14301
23248,156201
23249,417201
23250,614001
23251,306903
23252,153105
23253,32501
23254,864201
23255,155103
23256,873101
23257,884201
23258,151201
23259,29901
23260,701201
23261,231401
23262,33201
23263,703101
23264,703101
23265,414401
23266,411201
23267,159104
23268,824101
23269,512101
23270,415501
23271,522101
23272,702301
23273,901101
23274,153101
23275,140304
23276,817101
23277,884101
23278,416901
23279,27101
23280,221101
23281,31302
23282,240102
23283,621403
23284,29904
23285,15201
23286,222001
23287,812101
23288,24101
23289,511101
23290,121104
23291,826401
23292,155106
23293,140306
23294,862201
23295,306903
23296,621402
23297,12301
23298,154104
23299,24203
23300,621401
23301,250201
23302,31301
23303,414201
23304,140602
23305,122105
23306,561501
23307,26102
23308,881101
23309,411301
23310,301102
23311,221101
23312,414101
23313,531501
23314,531101
23315,307101
23316,25301
23317,872101
23318,703101
23319,817101
23320,826301
23321,416201
23322,121104
23323,12101
23324,13401
23325,817101
23326,29303
23327,154102
23328,110201
23329,531301
23330,414902
23331,110102
23332,214201
23333,831301
23334,215101
23335,413101
23336,131202
23337,864201
23338,28301
23339,862101
23340,611001
23341,31201
23342,902101
23343,411102
23344,811101
23345,31301
23346,414302
23347,306701
23348,159103
23349,416205
23350,31201
23351,841101
23352,624401
23353,864201
23354,811101
23355,414302
23356,871201
23357,26401
23358,901201
23359,301106
23360,159104
23361,413202
23362,33202
23363,835101
23364,615203
23365,221101
23366,811301
23367,140501
23368,612301
23369,851101
23370,301004
23371,152201
23372,134303
23373,140503
23374,616101
23375,811301
23376,158401
23377,136001
23378,222001
23379,155102
23380,414101
23381,873501
23382,301106
23383,25301
23384,22201
23385,134102
23386,131203
23387,835101
23388,231401
23389,852101
23390,512101
23391,863101
23392,140401
23393,873101
23394,131202
23395,415404
23396,24404
23397,28203
23398,140207
23399,872301
23400,511401
23401,523001
23402,231101
23403,29101
23404,532301
23405,13305
23406,24203
23407,155303
23408,214401
23409,231301
23410,110203
23411,24404
23412,32301
23413,415201
23414,550101
23415,541101
23416,826101
23417,303002
23418,823301
23419,121105
23420,704001
23421,23101
23422,26301
23423,614001
23424,250301
23425,615601
23426,23301
23427,301104
23428,151105
23429,32401
23430,151108
23431,416304
23432,901501
23433,24404
23434,884201
23435,122201
23436,306903
23437,701602
23438,832201
23439,31102
23440,873401
23441,31302
23442,14103
23443,862301
23444,816103
23445,872201
23446,155305
23447,28201
23448,416303
23449,13204
23450,304003
23451,29101
23452,702301
23453,12401
23454,901201
23455,24402
23456,531501
23457,701301
23458,301109
23459,522101
23460,301201
23461,29501
23462,151105
23463,153101
23464,250201
23465,214401
23466,413101
23467,624101
23468,301106
23469,550201
23470,155301
23471,702701
23472,140101
23473,811601
23474,705901
23475,301112
23476,884101
23477,231301
23478,511101
23479,622201
23480,26401
23481,611001
23482,122301
23483,301112
23484,521201
23485,621202
23486,815001
23487,212101
23488,12402
23489,29401
23490,240301
23491,306601
23492,32301
23493,306401
23494,301110
23495,822101
23496,306401
23497,871101
23498,155103
23499,250301
23500,122301
23501,522201
23502,811101
23503,22103
23504,811401
23505,214301
23506,833001
23507,615301
23508,140206
23509,624101
23510,110202
23511,307401
23512,531601
23513,415301
23514,306903
23515,155301
23516,414502
23517,532301
23518,532301
23519,416901
23520,862301
23521,862101
23522,512201
23523,702501
23524,821201
23525,301102
23526,811101
23527,702101
23528,851101
23529,416103
23530,882101
23531,23403
23532,306601
23533,561501
23534,140101
23535,834001
23536,306701
23537,156101
23538,25201
23539,834001
23540,511101
23541,15201
23542,621403
23543,27201
23544,23301
23545,24203
23546,215105
23547,561401
23548,835201
23549,13305
23550,122301
23551,412003
23552,542001
23553,416205
23554,621201
23555,541301
23556,231301
23557,613001
23558,871201
23559,414701
23560,301105
23561,307501
23562,831101
23563,812401
23564,31301
23565,532201
23566,301004
23567,29303
23568,420402
23569,221102
23570,812102
23571,613001
23572,23402
23573,28401
23574,613001
23575,531601
23576,31201
23577,816103
23578,26101
23579,154201
23580,615101
23581,871201
23582,13701
23583,13305
23584,13401
23585,823101
23586,621203
23587,882201
23588,853101
23589,561601
23590,511502
23591,417102
23592,616101
23593,156101
23594,615601
23595,32501
23596,221301
23597,29903
23598,701602
23599,531101
23600,831101
23601,415502
23602,862101
23603,28202
23604,512201
23605,851201
23606,32101
23607,412001
23608,562101
23609,153102
23610,414703
23611,13305
23612,301104
23613,817201
23614,25201
23615,13305
23616,13305
23617,24404
23618,212301
23619,852101
23620,521303
23621,523001
23622,25402
23623,831301
23624,702301
23625,621901
23626,562401
23627,133302
23628,13305
23629,154103
23630,301113
23631,873401
23632,31302
23633,31201
23634,884102
23635,623001
23636,833001
23637,561301
23638,420201
23639,12402
23640,301106
23641,214301
23642,303001
23643,140602
23644,612401
23645,122301
23646,231101
23647,416101
23648,140502
23649,852101
23650,826401
23651,214201
23652,416203
23653,13204
23654,240102
23655,212901
23656,23101
23657,140206
23658,812902
23659,29904
23660,811601
23661,154201
23662,420401
23663,12401
23664,562101
23665,110202
23666,524001
23667,901201
23668,542001
23669,414601
23670,110202
23671,521201
23672,702701
23673,411103
23674,122104
23675,884102
23676,615301
23677,151107
23678,140301
23679,701401
23680,411201
23681,413101
23682,152201
23683,832101
23684,836001
23685,884101
23686,16101
23687,306101
23688,884102
23689,617101
23690,420902
23691,414303
23692,512101
23693,815001
23694,521304
23695,612401
23696,32101
23697,420202
23698,414701
23699,417102
23700,522101
23701,415404
23702,13901
23703,531401
23704,29201
23705,26301
23706,121104
23707,215101
23708,133205
23709,13305
23710,110105
23711,411103
23712,862101
23713,416501
23714,155301
23715,621202
23716,221401
23717,511401
23718,301107
23719,411301
23720,416501
23721,153106
23722,861201
23723,863201
23724,23401
23725,301112
23726,541101
23727,522101
23728,816103
23729,550101
23730,221301
23731,826901
23732,511402
23733,842301
23734,835101
23735,414401
23736,411103
23737,701602
23738,33202
23739,307401
23740,122301
23741,511501
23742,158401
23743,863101
23744,416501
23745,240102
23746,110202
23747,862101
23748,701501
23749,414401
23750,615701
23751,411202
23752,22201
23753,521304
23754,420401
23755,133201
23756,862301
23757,214501
23758,29204
23759,811101
23760,885902
23761,214101
23762,622304
23763,531101
23764,122103
23765,512201
23766,307101
23767,153106
23768,140602
23769,531501
23770,613001
23771,412001
